节点编号, 时间步, 子节点1, 子节点2, 子节点3, 子节点4, 节点类型, 原节点编号
165, 5, 18, 19, 0, 0, False, 8
166, 5, 17, 18, 19, 0, False, 10
167, 5, 16, 17, 18, 19, False, 12
168, 5, 16, 17, 18, 19, False, 13
169, 5, 16, 17, 18, 19, False, 14
170, 5, 16, 17, 18, 19, False, 15
171, 5, 18, 19, 0, 0, False, 17
172, 5, 19, 0, 0, 0, False, 18
173, 5, 77, 0, 0, 0, False, 71
174, 5, 77, 78, 0, 0, False, 72
175, 5, 77, 78, 0, 0, False, 73
176, 5, 78, 0, 0, 0, False, 74
177, 5, 79, 0, 0, 0, False, 75
178, 5, 79, 0, 0, 0, False, 76
179, 6, 20, 21, 0, 0, False, 6
180, 6, 20, 21, 23, 0, True, 7
181, 6, 20, 21, 22, 23, False, 10
182, 6, 20, 23, 0, 0, False, 11
183, 6, 20, 21, 23, 0, False, 12
184, 6, 20, 22, 0, 0, False, 13
185, 6, 20, 21, 22, 23, False, 16
186, 6, 20, 21, 22, 23, False, 17
187, 6, 20, 21, 22, 23, False, 18
188, 6, 20, 21, 22, 23, False, 19
189, 6, 21, 22, 23, 0, False, 20
190, 6, 23, 0, 0, 0, False, 22
191, 6, 80, 83, 84, 0, False, 75
192, 6, 80, 83, 85, 88, False, 77
193, 6, 81, 84, 94, 0, False, 78
194, 6, 81, 85, 86, 0, False, 79
195, 6, 94, 0, 0, 0, True, 93
196, 7, 24, 24, 24, 24, True, 4
197, 7, 21, 25, 0, 0, True, 7
198, 7, 21, 25, 0, 0, False, 10
199, 7, 21, 24, 25, 26, False, 12
200, 7, 24, 25, 26, 0, False, 13
201, 7, 21, 24, 25, 26, False, 14
202, 7, 21, 24, 25, 26, False, 16
203, 7, 21, 24, 25, 26, False, 17
204, 7, 21, 24, 25, 26, False, 18
205, 7, 21, 24, 25, 26, False, 19
206, 7, 21, 24, 25, 26, False, 20
207, 7, 24, 25, 26, 0, True, 21
208, 7, 24, 25, 26, 0, False, 22
209, 7, 24, 25, 26, 0, False, 23
210, 7, 25, 25, 26, 26, True, 24
211, 7, 26, 0, 0, 0, False, 25
212, 7, 95, 0, 0, 0, False, 80
213, 7, 96, 0, 0, 0, False, 81
214, 7, 97, 0, 0, 0, True, 83
215, 7, 97, 0, 0, 0, True, 84
216, 7, 99, 0, 0, 0, False, 87
217, 7, 91, 99, 0, 0, False, 88
218, 7, 91, 100, 0, 0, False, 89
219, 7, 91, 100, 0, 0, False, 90
220, 8, 24, 29, 0, 0, True, 4
221, 8, 29, 0, 0, 0, True, 7
222, 8, 24, 27, 0, 0, False, 11
223, 8, 24, 27, 29, 0, False, 12
224, 8, 24, 27, 28, 29, False, 13
225, 8, 24, 27, 28, 29, False, 15
226, 8, 24, 27, 28, 29, False, 17
227, 8, 24, 27, 28, 29, False, 19
228, 8, 24, 27, 28, 29, False, 20
229, 8, 24, 27, 29, 0, True, 21
230, 8, 24, 28, 29, 0, False, 22
231, 8, 27, 28, 29, 0, True, 24
232, 8, 27, 28, 29, 0, False, 25
233, 8, 27, 28, 29, 0, False, 26
234, 8, 101, 0, 0, 0, True, 91
235, 8, 101, 0, 0, 0, True, 92
236, 8, 103, 0, 0, 0, False, 95
237, 8, 103, 0, 0, 0, False, 96
238, 8, 104, 0, 0, 0, False, 99
239, 8, 104, 0, 0, 0, False, 100
240, 9, 105, 0, 0, 0, True, 97
241, 9, 106, 0, 0, 0, True, 101
242, 9, 105, 0, 0, 0, False, 103
243, 9, 106, 0, 0, 0, False, 104
244, 10, 107, 107, 0, 0, True, 98
245, 10, 108, 108, 0, 0, True, 102
246, 10, 107, 0, 0, 0, False, 105
247, 10, 108, 0, 0, 0, False, 106
248, 11, 109, 0, 0, 0, False, 107
249, 11, 109, 0, 0, 0, False, 108
250, 12, 110, 0, 0, 0, False, 109
