节点编号, 时间步, 子节点1, 子节点2, 子节点3, 子节点4, 节点类型, 原节点编号
111, 0, 3, 4, 5, 6, False, 1
112, 0, 3, 4, 5, 6, False, 2
113, 1, 13, 14, 17, 0, False, 1
114, 1, 12, 13, 14, 15, False, 2
115, 1, 13, 15, 16, 17, True, 3
116, 1, 14, 15, 16, 17, False, 4
117, 1, 15, 17, 18, 20, False, 5
118, 1, 12, 16, 17, 18, False, 6
119, 1, 12, 13, 14, 17, False, 7
120, 1, 12, 13, 14, 15, True, 8
121, 1, 12, 13, 14, 15, True, 9
122, 1, 12, 13, 14, 15, False, 10
123, 1, 12, 13, 15, 16, False, 11
124, 2, 24, 29, 0, 0, False, 6
125, 2, 23, 29, 0, 0, False, 7
126, 2, 22, 23, 0, 0, True, 8
127, 2, 22, 25, 28, 0, True, 9
128, 2, 23, 24, 25, 26, True, 12
129, 2, 22, 24, 25, 26, False, 13
130, 2, 22, 23, 24, 25, False, 14
131, 2, 23, 24, 25, 26, False, 15
132, 2, 22, 23, 24, 25, False, 16
133, 2, 22, 23, 25, 26, False, 17
134, 2, 22, 23, 24, 25, False, 18
135, 2, 22, 23, 24, 25, False, 19
136, 2, 22, 23, 24, 26, True, 20
137, 2, 22, 23, 25, 26, False, 21
138, 2, 57, 0, 0, 0, True, 51
139, 2, 58, 59, 0, 0, True, 52
140, 3, 31, 32, 0, 0, False, 1
141, 3, 31, 0, 0, 0, True, 3
142, 3, 31, 33, 0, 0, False, 4
143, 3, 32, 34, 0, 0, False, 6
144, 3, 34, 0, 0, 0, True, 9
145, 3, 36, 0, 0, 0, True, 12
146, 3, 31, 32, 33, 35, True, 20
147, 3, 31, 33, 34, 35, False, 22
148, 3, 31, 32, 33, 35, False, 23
149, 3, 32, 35, 36, 0, False, 24
150, 3, 32, 33, 0, 0, False, 25
151, 3, 31, 32, 33, 69, False, 26
152, 3, 31, 33, 34, 0, False, 27
153, 3, 31, 32, 33, 34, False, 28
154, 3, 31, 32, 33, 34, False, 29
155, 3, 31, 32, 33, 34, False, 30
156, 3, 33, 34, 35, 0, False, 32
157, 3, 34, 36, 49, 0, False, 33
158, 3, 50, 68, 0, 0, False, 39
159, 3, 49, 51, 60, 0, False, 45
160, 3, 61, 62, 64, 65, True, 51
161, 3, 61, 61, 63, 63, True, 52
162, 3, 62, 63, 64, 65, False, 53
163, 3, 60, 63, 64, 67, False, 57
164, 3, 62, 63, 70, 0, False, 58
165, 3, 62, 64, 69, 70, False, 59
166, 4, 37, 0, 0, 0, True, 3
167, 4, 37, 40, 42, 0, False, 31
168, 4, 38, 40, 42, 0, False, 32
169, 4, 38, 39, 41, 0, False, 33
170, 4, 37, 38, 39, 40, False, 34
171, 4, 37, 38, 39, 41, False, 35
172, 4, 37, 38, 39, 40, False, 36
173, 4, 39, 40, 51, 52, False, 37
174, 4, 53, 54, 0, 0, False, 42
175, 4, 52, 53, 54, 0, False, 49
176, 4, 53, 54, 0, 0, False, 50
177, 4, 52, 54, 0, 0, True, 51
178, 4, 72, 74, 0, 0, True, 52
179, 4, 71, 73, 0, 0, False, 60
180, 4, 71, 73, 74, 0, False, 61
181, 4, 71, 72, 74, 75, False, 62
182, 4, 72, 74, 76, 0, False, 63
183, 4, 73, 75, 76, 0, False, 64
184, 4, 73, 74, 76, 0, False, 65
185, 4, 71, 72, 73, 74, False, 66
186, 4, 71, 73, 74, 75, False, 67
187, 4, 72, 73, 76, 0, False, 68
188, 4, 73, 74, 75, 76, False, 69
189, 4, 73, 74, 75, 76, False, 70
190, 5, 52, 0, 0, 0, False, 37
191, 5, 52, 0, 0, 0, False, 38
192, 5, 52, 0, 0, 0, False, 39
193, 5, 52, 0, 0, 0, False, 40
194, 5, 55, 0, 0, 0, False, 42
195, 5, 52, 52, 55, 55, True, 51
196, 5, 55, 0, 0, 0, True, 52
197, 5, 55, 0, 0, 0, False, 53
198, 5, 55, 0, 0, 0, False, 54
199, 5, 77, 0, 0, 0, False, 66
200, 5, 77, 0, 0, 0, False, 71
201, 5, 77, 78, 0, 0, False, 72
202, 5, 77, 78, 0, 0, False, 73
203, 5, 78, 0, 0, 0, False, 74
204, 5, 79, 0, 0, 0, False, 75
205, 5, 79, 0, 0, 0, False, 76
206, 6, 80, 84, 86, 0, False, 70
207, 6, 80, 83, 85, 88, False, 77
208, 6, 81, 84, 92, 94, False, 78
209, 6, 81, 85, 86, 0, False, 79
210, 6, 94, 0, 0, 0, True, 93
211, 7, 95, 0, 0, 0, False, 80
212, 7, 96, 0, 0, 0, False, 81
213, 7, 97, 0, 0, 0, True, 83
214, 7, 97, 0, 0, 0, True, 84
215, 7, 98, 0, 0, 0, True, 85
216, 7, 98, 0, 0, 0, True, 86
217, 7, 99, 0, 0, 0, False, 87
218, 7, 91, 99, 0, 0, False, 88
219, 7, 91, 100, 0, 0, False, 89
220, 7, 91, 100, 0, 0, False, 90
221, 7, 101, 0, 0, 0, True, 92
222, 8, 103, 0, 0, 0, False, 95
223, 8, 103, 0, 0, 0, False, 96
224, 8, 104, 0, 0, 0, False, 99
225, 8, 104, 0, 0, 0, False, 100
226, 9, 105, 0, 0, 0, True, 97
227, 9, 106, 0, 0, 0, True, 101
228, 9, 105, 0, 0, 0, False, 103
229, 9, 106, 0, 0, 0, False, 104
230, 10, 107, 0, 0, 0, True, 98
231, 10, 108, 108, 0, 0, True, 102
232, 10, 107, 0, 0, 0, False, 105
233, 10, 108, 0, 0, 0, False, 106
234, 11, 109, 0, 0, 0, False, 107
235, 11, 109, 0, 0, 0, False, 108
236, 12, 110, 0, 0, 0, False, 109
