节点编号, 时间步, 子节点1, 子节点2, 子节点3, 子节点4, 节点类型, 原节点编号
209, 5, 35, 36, 38, 43, False, 33
210, 5, 35, 36, 37, 38, False, 34
211, 5, 37, 38, 44, 0, False, 36
212, 5, 43, 45, 52, 0, False, 37
213, 5, 44, 45, 52, 0, False, 39
214, 5, 43, 44, 52, 0, False, 40
215, 5, 43, 45, 0, 0, False, 41
216, 5, 43, 55, 0, 0, False, 42
217, 5, 52, 52, 55, 55, True, 51
218, 5, 55, 0, 0, 0, True, 52
219, 5, 55, 0, 0, 0, False, 53
220, 5, 55, 0, 0, 0, False, 54
221, 5, 77, 0, 0, 0, False, 71
222, 5, 77, 78, 0, 0, False, 72
223, 5, 77, 78, 0, 0, False, 73
224, 5, 78, 0, 0, 0, False, 74
225, 5, 79, 0, 0, 0, False, 75
226, 5, 79, 0, 0, 0, False, 76
227, 6, 80, 83, 85, 88, False, 77
228, 6, 81, 84, 94, 0, False, 78
229, 6, 81, 85, 86, 0, False, 79
230, 6, 94, 0, 0, 0, True, 93
231, 7, 95, 0, 0, 0, False, 80
232, 7, 96, 0, 0, 0, False, 81
233, 7, 97, 0, 0, 0, True, 83
234, 7, 97, 0, 0, 0, True, 84
235, 7, 99, 0, 0, 0, False, 87
236, 7, 91, 99, 0, 0, False, 88
237, 7, 91, 100, 0, 0, False, 89
238, 7, 91, 100, 0, 0, False, 90
239, 7, 101, 0, 0, 0, True, 92
240, 8, 103, 0, 0, 0, False, 95
241, 8, 103, 0, 0, 0, False, 96
242, 8, 104, 0, 0, 0, False, 99
243, 8, 104, 0, 0, 0, False, 100
244, 9, 105, 0, 0, 0, True, 97
245, 9, 106, 0, 0, 0, True, 101
246, 9, 105, 0, 0, 0, False, 103
247, 9, 106, 0, 0, 0, False, 104
248, 10, 107, 107, 0, 0, True, 98
249, 10, 108, 108, 0, 0, True, 102
250, 10, 107, 0, 0, 0, False, 105
251, 10, 108, 0, 0, 0, False, 106
252, 11, 109, 0, 0, 0, False, 107
253, 11, 109, 0, 0, 0, False, 108
254, 12, 110, 0, 0, 0, False, 109
