节点编号, 时间步, 子节点1, 子节点2, 子节点3, 子节点4, 节点类型, 原节点编号
209, 9, 106, 0, 0, 0, True, 101
210, 9, 105, 0, 0, 0, False, 103
211, 9, 106, 0, 0, 0, False, 104
212, 10, 55, 0, 0, 0, True, 45
213, 10, 55, 0, 0, 0, True, 51
214, 10, 55, 0, 0, 0, False, 52
215, 10, 55, 0, 0, 0, False, 53
216, 10, 107, 107, 0, 0, True, 98
217, 10, 108, 108, 0, 0, True, 102
218, 10, 107, 0, 0, 0, False, 105
219, 10, 108, 0, 0, 0, False, 106
220, 11, 57, 58, 0, 0, True, 45
221, 11, 58, 59, 0, 0, False, 46
222, 11, 56, 57, 0, 0, True, 51
223, 11, 58, 59, 0, 0, False, 52
224, 11, 57, 58, 0, 0, False, 53
225, 11, 58, 59, 0, 0, True, 54
226, 11, 58, 59, 0, 0, False, 55
227, 11, 109, 0, 0, 0, False, 107
228, 11, 109, 0, 0, 0, False, 108
229, 12, 61, 63, 64, 0, False, 52
230, 12, 62, 63, 64, 0, False, 53
231, 12, 60, 0, 0, 0, True, 54
232, 12, 60, 61, 62, 64, False, 56
233, 12, 60, 63, 64, 0, False, 57
234, 12, 62, 63, 0, 0, False, 58
235, 12, 62, 64, 0, 0, False, 59
236, 12, 110, 0, 0, 0, False, 109
237, 13, 66, 67, 0, 0, False, 52
238, 13, 65, 66, 67, 0, False, 53
239, 13, 66, 67, 68, 0, True, 54
240, 13, 65, 66, 68, 0, False, 55
241, 13, 67, 68, 0, 0, False, 56
242, 13, 65, 0, 0, 0, False, 60
243, 13, 65, 66, 67, 0, False, 61
244, 13, 66, 68, 0, 0, False, 62
245, 13, 67, 68, 0, 0, False, 63
246, 13, 68, 0, 0, 0, False, 64
