节点编号, 时间步, 子节点1, 子节点2, 子节点3, 子节点4, 节点类型, 原节点编号
111, 0, 2, 0, 0, 0, False, 1
112, 1, 3, 31, 32, 0, False, 1
113, 1, 3, 0, 0, 0, False, 2
114, 1, 12, 35, 36, 38, True, 10
115, 1, 30, 31, 0, 0, True, 16
116, 1, 31, 33, 34, 37, False, 22
117, 1, 32, 33, 35, 38, False, 23
118, 1, 30, 34, 36, 39, False, 29
119, 2, 45, 0, 0, 0, True, 14
120, 2, 45, 46, 0, 0, False, 29
121, 2, 45, 0, 0, 0, False, 30
122, 2, 47, 0, 0, 0, False, 31
123, 2, 46, 47, 0, 0, False, 32
124, 2, 45, 47, 49, 0, False, 33
125, 2, 45, 47, 49, 0, False, 34
126, 2, 48, 50, 51, 0, False, 35
127, 2, 48, 50, 51, 0, False, 36
128, 2, 49, 50, 51, 52, False, 37
129, 2, 50, 51, 52, 0, False, 38
130, 2, 45, 50, 52, 0, False, 39
131, 2, 46, 52, 53, 56, False, 40
132, 2, 45, 46, 47, 53, False, 41
133, 2, 48, 53, 54, 55, False, 42
134, 2, 46, 48, 54, 56, False, 43
135, 2, 47, 49, 54, 56, False, 44
136, 3, 60, 0, 0, 0, False, 45
137, 3, 61, 0, 0, 0, False, 46
138, 3, 60, 0, 0, 0, False, 47
139, 3, 60, 61, 63, 0, False, 48
140, 3, 61, 62, 63, 69, False, 49
141, 3, 60, 62, 63, 64, False, 50
142, 3, 61, 62, 64, 65, False, 51
143, 3, 61, 63, 64, 66, False, 52
144, 3, 62, 63, 64, 65, False, 53
145, 3, 60, 66, 67, 68, False, 54
146, 3, 65, 66, 67, 68, False, 55
147, 3, 60, 61, 62, 64, False, 56
148, 3, 60, 63, 64, 67, False, 57
149, 3, 62, 63, 70, 0, False, 58
150, 3, 62, 64, 69, 70, False, 59
151, 4, 71, 73, 0, 0, False, 60
152, 4, 71, 73, 74, 0, False, 61
153, 4, 71, 72, 74, 75, False, 62
154, 4, 72, 74, 76, 0, False, 63
155, 4, 73, 75, 76, 0, False, 64
156, 4, 73, 74, 76, 0, False, 65
157, 4, 71, 72, 73, 74, False, 66
158, 4, 71, 73, 74, 75, False, 67
159, 4, 72, 73, 76, 0, False, 68
160, 4, 73, 74, 75, 76, False, 69
161, 4, 73, 74, 75, 76, False, 70
162, 5, 77, 0, 0, 0, False, 71
163, 5, 77, 78, 0, 0, False, 72
164, 5, 77, 78, 0, 0, False, 73
165, 5, 78, 0, 0, 0, False, 74
166, 5, 79, 0, 0, 0, False, 75
167, 5, 79, 0, 0, 0, False, 76
168, 6, 80, 83, 85, 88, False, 77
169, 6, 81, 84, 94, 0, False, 78
170, 6, 81, 85, 86, 0, False, 79
171, 6, 94, 0, 0, 0, True, 93
172, 7, 95, 0, 0, 0, False, 80
173, 7, 96, 0, 0, 0, False, 81
174, 7, 99, 0, 0, 0, False, 87
175, 7, 91, 99, 0, 0, False, 88
176, 7, 91, 100, 0, 0, False, 89
177, 7, 91, 100, 0, 0, False, 90
178, 8, 97, 0, 0, 0, True, 83
179, 8, 97, 0, 0, 0, True, 84
180, 8, 101, 0, 0, 0, True, 91
181, 8, 101, 0, 0, 0, True, 92
182, 8, 103, 0, 0, 0, False, 95
183, 8, 103, 0, 0, 0, False, 96
184, 8, 104, 0, 0, 0, False, 99
185, 8, 104, 0, 0, 0, False, 100
186, 9, 105, 0, 0, 0, True, 97
187, 9, 106, 0, 0, 0, True, 101
188, 9, 105, 0, 0, 0, False, 103
189, 9, 106, 0, 0, 0, False, 104
190, 10, 107, 107, 0, 0, True, 98
191, 10, 108, 108, 0, 0, True, 102
192, 10, 107, 0, 0, 0, False, 105
193, 10, 108, 0, 0, 0, False, 106
194, 11, 109, 0, 0, 0, False, 107
195, 11, 109, 0, 0, 0, False, 108
196, 12, 110, 0, 0, 0, False, 109
