节点编号, 时间步, 子节点1, 子节点2, 子节点3, 子节点4, 节点类型, 原节点编号
93, 0, 13, 0, 0, 0, False, 1
94, 0, 14, 0, 0, 0, False, 2
95, 0, 15, 0, 0, 0, False, 3
96, 0, 16, 0, 0, 0, False, 4
97, 0, 17, 0, 0, 0, False, 5
98, 0, 18, 0, 0, 0, False, 6
99, 0, 19, 0, 0, 0, False, 7
100, 0, 20, 0, 0, 0, False, 8
101, 0, 21, 0, 0, 0, False, 9
102, 0, 22, 0, 0, 0, False, 10
103, 0, 23, 0, 0, 0, False, 11
104, 0, 24, 0, 0, 0, False, 12
105, 1, 25, 0, 0, 0, False, 13
106, 1, 26, 0, 0, 0, False, 14
107, 1, 27, 0, 0, 0, False, 15
108, 1, 28, 0, 0, 0, False, 16
109, 1, 29, 0, 0, 0, False, 17
110, 1, 30, 0, 0, 0, False, 18
111, 1, 31, 0, 0, 0, False, 19
112, 1, 32, 0, 0, 0, False, 20
113, 1, 33, 0, 0, 0, False, 21
114, 1, 34, 0, 0, 0, False, 22
115, 1, 35, 0, 0, 0, False, 23
116, 1, 36, 0, 0, 0, False, 24
117, 2, 37, 0, 0, 0, False, 25
118, 2, 37, 0, 0, 0, False, 26
119, 2, 38, 0, 0, 0, False, 27
120, 2, 38, 0, 0, 0, False, 28
121, 2, 39, 0, 0, 0, False, 29
122, 2, 39, 0, 0, 0, False, 30
123, 2, 40, 0, 0, 0, False, 31
124, 2, 40, 0, 0, 0, False, 32
125, 2, 41, 0, 0, 0, False, 33
126, 2, 41, 0, 0, 0, False, 34
127, 2, 42, 0, 0, 0, False, 35
128, 2, 42, 0, 0, 0, False, 36
129, 3, 50, 0, 0, 0, False, 37
130, 3, 51, 0, 0, 0, False, 38
131, 3, 52, 0, 0, 0, False, 39
132, 3, 53, 0, 0, 0, False, 40
133, 3, 54, 0, 0, 0, False, 41
134, 3, 55, 0, 0, 0, False, 42
135, 3, 56, 0, 0, 0, False, 43
136, 3, 57, 0, 0, 0, False, 44
137, 3, 58, 0, 0, 0, False, 45
138, 3, 59, 0, 0, 0, False, 46
139, 3, 60, 0, 0, 0, True, 47
140, 3, 61, 0, 0, 0, True, 48
141, 4, 62, 0, 0, 0, False, 49
142, 4, 63, 68, 0, 0, False, 50
143, 4, 64, 65, 0, 0, False, 51
144, 4, 66, 67, 0, 0, False, 52
145, 4, 63, 64, 67, 0, False, 53
146, 4, 66, 0, 0, 0, False, 54
147, 4, 65, 68, 0, 0, False, 55
148, 4, 69, 0, 0, 0, False, 56
149, 4, 70, 0, 0, 0, False, 57
150, 4, 71, 0, 0, 0, False, 58
151, 4, 72, 0, 0, 0, False, 59
152, 4, 73, 0, 0, 0, True, 60
153, 4, 74, 0, 0, 0, True, 61
154, 5, 75, 0, 0, 0, False, 62
155, 5, 76, 0, 0, 0, True, 63
156, 5, 76, 0, 0, 0, True, 64
157, 5, 77, 0, 0, 0, False, 65
158, 5, 77, 0, 0, 0, False, 66
159, 5, 78, 0, 0, 0, False, 67
160, 5, 78, 0, 0, 0, False, 68
161, 5, 79, 0, 0, 0, False, 69
162, 5, 79, 0, 0, 0, False, 70
163, 5, 80, 0, 0, 0, False, 71
164, 5, 80, 0, 0, 0, False, 72
165, 5, 81, 0, 0, 0, True, 73
166, 5, 81, 0, 0, 0, True, 74
167, 6, 82, 83, 84, 0, False, 75
168, 6, 82, 0, 0, 0, True, 76
169, 6, 83, 0, 0, 0, False, 77
170, 6, 84, 0, 0, 0, False, 78
171, 6, 85, 0, 0, 0, False, 79
172, 6, 86, 0, 0, 0, False, 80
173, 6, 87, 0, 0, 0, True, 81
174, 7, 88, 0, 0, 0, True, 82
175, 7, 89, 0, 0, 0, False, 83
176, 7, 90, 0, 0, 0, False, 84
177, 7, 89, 0, 0, 0, False, 85
178, 7, 90, 0, 0, 0, False, 86
179, 7, 88, 0, 0, 0, True, 87
180, 8, 91, 0, 0, 0, False, 89
181, 8, 91, 0, 0, 0, False, 90
182, 9, 92, 0, 0, 0, True, 88
183, 9, 92, 0, 0, 0, False, 91
