节点编号, 时间步, 子节点1, 子节点2, 子节点3, 子节点4, 节点类型, 原节点编号
108, 0, 3, 0, 0, 0, False, 1
109, 0, 4, 0, 0, 0, False, 2
110, 1, 6, 0, 0, 0, False, 3
111, 1, 6, 0, 0, 0, False, 4
112, 1, 7, 0, 0, 0, False, 5
113, 2, 9, 0, 0, 0, False, 6
114, 2, 9, 0, 0, 0, False, 7
115, 2, 10, 0, 0, 0, False, 8
116, 3, 12, 0, 0, 0, False, 9
117, 3, 12, 0, 0, 0, False, 10
118, 3, 13, 0, 0, 0, False, 11
119, 4, 15, 0, 0, 0, False, 12
120, 4, 15, 0, 0, 0, False, 13
121, 4, 16, 0, 0, 0, False, 14
122, 5, 18, 0, 0, 0, False, 15
123, 5, 18, 0, 0, 0, False, 16
124, 5, 19, 0, 0, 0, False, 17
125, 6, 21, 0, 0, 0, False, 18
126, 6, 21, 0, 0, 0, False, 19
127, 6, 22, 0, 0, 0, False, 20
128, 7, 24, 0, 0, 0, False, 21
129, 7, 24, 0, 0, 0, False, 22
130, 7, 25, 0, 0, 0, False, 23
131, 8, 27, 0, 0, 0, False, 24
132, 8, 27, 0, 0, 0, False, 25
133, 8, 28, 0, 0, 0, False, 26
134, 9, 30, 0, 0, 0, False, 27
135, 9, 30, 0, 0, 0, False, 28
136, 9, 31, 0, 0, 0, False, 29
137, 10, 33, 0, 0, 0, False, 30
138, 10, 33, 0, 0, 0, False, 31
139, 10, 34, 0, 0, 0, False, 32
140, 11, 36, 0, 0, 0, False, 33
141, 11, 36, 0, 0, 0, False, 34
142, 11, 37, 0, 0, 0, False, 35
143, 12, 39, 0, 0, 0, False, 36
144, 12, 39, 0, 0, 0, False, 37
145, 12, 40, 0, 0, 0, False, 38
146, 13, 42, 0, 0, 0, False, 39
147, 13, 42, 0, 0, 0, False, 40
148, 13, 43, 0, 0, 0, False, 41
149, 14, 45, 0, 0, 0, False, 42
150, 14, 45, 0, 0, 0, False, 43
151, 14, 46, 0, 0, 0, False, 44
152, 15, 48, 0, 0, 0, False, 45
153, 15, 48, 0, 0, 0, False, 46
154, 15, 49, 0, 0, 0, False, 47
155, 16, 51, 0, 0, 0, False, 48
156, 16, 51, 0, 0, 0, False, 49
157, 16, 52, 0, 0, 0, False, 50
158, 17, 54, 0, 0, 0, False, 51
159, 17, 54, 0, 0, 0, False, 52
160, 17, 55, 0, 0, 0, False, 53
161, 18, 57, 0, 0, 0, False, 54
162, 18, 57, 0, 0, 0, False, 55
163, 18, 58, 0, 0, 0, False, 56
164, 19, 60, 0, 0, 0, False, 57
165, 19, 60, 0, 0, 0, False, 58
166, 19, 61, 0, 0, 0, False, 59
167, 20, 63, 0, 0, 0, False, 60
168, 20, 63, 0, 0, 0, False, 61
169, 20, 64, 0, 0, 0, False, 62
170, 21, 66, 0, 0, 0, False, 63
171, 21, 66, 0, 0, 0, False, 64
172, 21, 67, 0, 0, 0, False, 65
173, 22, 69, 0, 0, 0, False, 66
174, 22, 69, 0, 0, 0, False, 67
175, 22, 70, 0, 0, 0, False, 68
176, 23, 72, 0, 0, 0, False, 69
177, 23, 72, 0, 0, 0, False, 70
178, 23, 73, 0, 0, 0, False, 71
179, 24, 75, 0, 0, 0, False, 72
180, 24, 75, 0, 0, 0, False, 73
181, 24, 76, 0, 0, 0, False, 74
182, 25, 78, 0, 0, 0, False, 75
183, 25, 78, 0, 0, 0, False, 76
184, 25, 79, 0, 0, 0, False, 77
185, 26, 81, 0, 0, 0, False, 78
186, 26, 81, 0, 0, 0, False, 79
187, 26, 82, 0, 0, 0, False, 80
188, 27, 84, 0, 0, 0, False, 81
189, 27, 84, 0, 0, 0, False, 82
190, 27, 85, 0, 0, 0, False, 83
191, 28, 87, 0, 0, 0, False, 84
192, 28, 87, 0, 0, 0, False, 85
193, 28, 88, 0, 0, 0, False, 86
194, 29, 90, 0, 0, 0, False, 87
195, 29, 90, 0, 0, 0, False, 88
196, 29, 91, 0, 0, 0, False, 89
197, 30, 93, 0, 0, 0, False, 90
198, 30, 93, 0, 0, 0, False, 91
199, 30, 94, 0, 0, 0, False, 92
200, 31, 96, 0, 0, 0, False, 93
201, 31, 96, 0, 0, 0, False, 94
202, 31, 97, 0, 0, 0, False, 95
203, 32, 99, 0, 0, 0, False, 96
204, 32, 99, 0, 0, 0, False, 97
205, 32, 100, 0, 0, 0, False, 98
206, 33, 102, 0, 0, 0, False, 99
207, 33, 102, 0, 0, 0, False, 100
208, 33, 103, 0, 0, 0, False, 101
209, 34, 105, 0, 0, 0, False, 102
210, 34, 105, 0, 0, 0, False, 103
211, 34, 106, 0, 0, 0, False, 104
212, 35, 107, 0, 0, 0, False, 105
213, 35, 107, 0, 0, 0, False, 106
